time_s,desired_vx_m_s,actual_com_vx_m_s
5.127000000000047,0.0,-5.278280395117132e-07
5.128000000000047,0.0,-5.24599059951882e-07
5.1290000000000475,0.0,-5.21391893315171e-07
5.130000000000048,0.0,-5.182168894287722e-07
5.131000000000048,0.0,-5.150857019584589e-07
5.1320000000000485,0.0,-5.120112633086657e-07
5.133000000000049,0.0,-5.090077390460488e-07
5.134000000000049,0.0,-5.060904641799763e-07
5.1350000000000495,0.0,-5.032758643870458e-07
5.13600000000005,0.0,-5.005813608334933e-07
5.13700000000005,0.0,-4.980252647197756e-07
5.1380000000000505,0.0,-4.956266584840269e-07
5.139000000000051,0.0,-4.934052697129807e-07
5.140000000000051,0.0,-4.913813358511147e-07
5.1410000000000515,0.0,-4.895754633162629e-07
5.142000000000052,0.0,-4.880084812835928e-07
5.143000000000052,0.0,-4.867012929228306e-07
5.1440000000000525,0.0,-4.856747226912503e-07
5.145000000000053,0.0,-4.849493646623218e-07
5.146000000000053,0.0,-4.845454302891932e-07
5.1470000000000535,0.0,-4.844825969737314e-07
5.148000000000054,0.0,-4.847798605746539e-07
5.149000000000054,0.0,-4.854553906093646e-07
5.1500000000000545,0.0,-4.865263902117604e-07
5.151000000000055,0.0,-4.880089616351012e-07
5.152000000000055,0.0,-4.899179781742455e-07
5.1530000000000555,0.0,-4.922669638779789e-07
5.154000000000056,0.0,-4.950679801779557e-07
5.155000000000056,0.0,-4.983315221448377e-07
5.1560000000000565,0.0,-5.020664233833052e-07
5.157000000000057,0.0,-5.062797717603387e-07
5.158000000000057,0.0,-5.109768342556284e-07
5.1590000000000575,0.0,-5.161609939320066e-07
5.160000000000058,0.0,-5.218336970850746e-07
5.161000000000058,0.0,-5.279944121946621e-07
5.1620000000000585,0.0,-5.34640601241646e-07
5.163000000000059,0.0,-5.417677015098005e-07
5.164000000000059,0.0,-5.493691205169879e-07
5.1650000000000595,0.0,-5.574362413185967e-07
5.16600000000006,0.0,-5.659584417001886e-07
5.16700000000006,0.0,-5.749231229701745e-07
5.1680000000000605,0.0,-5.843157507333842e-07
5.169000000000061,0.0,-5.941199068889569e-07
5.170000000000061,0.0,-6.043173521618347e-07
5.1710000000000615,0.0,-6.148880986607335e-07
5.172000000000062,0.0,-6.258104917842254e-07
5.173000000000062,0.0,-6.37061301777067e-07
5.1740000000000625,0.0,-6.4861582374058e-07
5.175000000000063,0.0,-6.60447984359182e-07
5.176000000000063,0.0,-6.725304572357412e-07
5.1770000000000636,0.0,-6.848347828075463e-07
5.178000000000064,0.0,-6.973314956008118e-07
5.179000000000064,0.0,-7.099902542455718e-07
5.1800000000000646,0.0,-7.227799767693132e-07
5.181000000000065,0.0,-7.356689785349186e-07
5.182000000000065,0.0,-7.48625111779025e-07
5.1830000000000656,0.0,-7.616159071879506e-07
5.184000000000066,0.0,-7.746087154785597e-07
5.185000000000066,0.0,-7.875708484522429e-07
5.186000000000067,0.0,-8.004697197698119e-07
5.187000000000067,0.0,-8.132729820003216e-07
5.188000000000067,0.0,-8.259486631290116e-07
5.189000000000068,0.0,-8.384652972859655e-07
5.190000000000068,0.0,-8.50792052729201e-07
5.191000000000068,0.0,-8.628988547358988e-07
5.192000000000069,0.0,-8.747565020433961e-07
5.193000000000069,0.0,-8.863367786947434e-07
5.194000000000069,0.0,-8.976125576878921e-07
5.19500000000007,0.0,-9.085578987879717e-07
5.19600000000007,0.0,-9.191481381654244e-07
5.19700000000007,0.0,-9.293599702732731e-07
5.198000000000071,0.0,-9.39171521396296e-07
5.199000000000071,0.0,-9.485624153784149e-07
5.200000000000071,0.0,-9.575138301057012e-07
5.201000000000072,0.0,-9.660085454727646e-07
5.202000000000072,0.0,-9.740309826201211e-07
5.203000000000072,0.0,-9.815672339494097e-07
5.204000000000073,0.0,-9.886050853102327e-07
5.205000000000073,0.0,-9.951340283564583e-07
5.206000000000073,0.0,-1.001145265140008e-06
5.207000000000074,0.0,-1.00663170419708e-06
5.208000000000074,0.0,-1.0115879488027087e-06
5.209000000000074,0.0,-1.0160102770108372e-06
5.210000000000075,0.0,-1.0198966146184797e-06
5.211000000000075,0.0,-1.023246501323994e-06
5.212000000000075,0.0,-1.0260610498802411e-06
5.213000000000076,0.0,-1.028342899044486e-06
5.214000000000076,0.0,-1.0300961617863215e-06
5.215000000000076,0.0,-1.031326366844482e-06
5.216000000000077,0.0,-1.0320403969873232e-06
5.217000000000077,0.0,-1.0322464221032358e-06
5.218000000000077,0.0,-1.031953829596117e-06
5.219000000000078,0.0,-1.0311731513058647e-06
5.220000000000078,0.0,-1.0299159872864915e-06
5.221000000000078,0.0,-1.028194928676181e-06
5.222000000000079,0.0,-1.0260234786228081e-06
5.223000000000079,0.0,-1.023415971685192e-06
5.224000000000079,0.0,-1.0203874931462632e-06
5.22500000000008,0.0,-1.0169537989440829e-06
5.22600000000008,0.0,-1.0131312343338126e-06
5.22700000000008,0.0,-1.0089366543456195e-06
5.228000000000081,0.0,-1.0043873454972331e-06
5.229000000000081,0.0,-9.995009478621481e-07
5.230000000000081,0.0,-9.94295379771845e-07
5.231000000000082,0.0,-9.887887640805597e-07
5.232000000000082,0.0,-9.829993556649395e-07
5.233000000000082,0.0,-9.76945472970845e-07
5.234000000000083,0.0,-9.706454300141767e-07
5.235000000000083,0.0,-9.64117471757481e-07
5.236000000000083,0.0,-9.573797122961304e-07
5.237000000000084,0.0,-9.504500742641651e-07
5.238000000000084,0.0,-9.433462321872525e-07
5.239000000000084,0.0,-9.360855570106416e-07
5.240000000000085,0.0,-9.286850637769099e-07
5.241000000000085,0.0,-9.211613616285937e-07
5.242000000000085,0.0,-9.135306053233531e-07
5.243000000000086,0.0,-9.058084499160088e-07
5.244000000000086,0.0,-8.98010006883445e-07
5.245000000000086,0.0,-8.901498027006643e-07
5.246000000000087,0.0,-8.822417395030843e-07
5.247000000000087,0.0,-8.742990575382922e-07
5.248000000000087,0.0,-8.663343005341955e-07
5.249000000000088,0.0,-8.583592823956565e-07
5.250000000000088,0.0,-8.503850575716804e-07
5.251000000000088,0.0,-8.42421893348567e-07
5.252000000000089,0.0,-8.344792457056925e-07
5.253000000000089,0.0,-8.265657380754161e-07
5.254000000000089,0.0,-8.18689145339752e-07
5.25500000000009,0.0,-8.108563810371853e-07
5.25600000000009,0.0,-8.03073490844248e-07
5.25700000000009,0.0,-7.953456519248543e-07
5.258000000000091,0.0,-7.876771787777786e-07
5.259000000000091,0.0,-7.800715379805069e-07
5.260000000000091,0.0,-7.725313715425389e-07
5.261000000000092,0.0,-7.650585299289734e-07
5.262000000000092,0.0,-7.576541180199192e-07
5.263000000000092,0.0,-7.503185526068307e-07
5.264000000000093,0.0,-7.430516353637298e-07
5.265000000000093,0.0,-7.358526406037299e-07
5.266000000000093,0.0,-7.287204213499424e-07
5.267000000000094,0.0,-7.216535334443083e-07
5.268000000000094,0.0,-7.14650381045583e-07
5.269000000000094,0.0,-7.077099104518128e-07
5.270000000000095,0.0,-7.008321606662002e-07
5.271000000000095,0.0,-6.940176711315008e-07
5.272000000000095,0.0,-6.87267065752104e-07
5.273000000000096,0.0,-6.805811986587028e-07
5.274000000000096,0.0,-6.739612782527043e-07
5.275000000000096,0.0,-6.674089713892494e-07
5.276000000000097,0.0,-6.609264886846422e-07
5.277000000000097,0.0,-6.545166529767009e-07
5.278000000000097,0.0,-6.48182952513493e-07
5.279000000000098,0.0,-6.419295795864821e-07
5.280000000000098,0.0,-6.357614571121862e-07
5.281000000000098,0.0,-6.296842535131064e-07
5.282000000000099,0.0,-6.237043876393779e-07
5.283000000000099,0.0,-6.178290244035397e-07
5.284000000000099,0.0,-6.120660625154092e-07
5.2850000000001,0.0,-6.064241152016557e-07
5.2860000000001,0.0,-6.009124844801767e-07
5.2870000000001,0.0,-5.955411297594401e-07
5.288000000000101,0.0,-5.90320631532742e-07
5.289000000000101,0.0,-5.852621505348657e-07
5.290000000000101,0.0,-5.803773836680641e-07
5.291000000000102,0.0,-5.756785150596973e-07
5.292000000000102,0.0,-5.711781649007752e-07
5.293000000000102,0.0,-5.668893354969421e-07
5.294000000000103,0.0,-5.628253543203288e-07
5.295000000000103,0.0,-5.589998141855529e-07
5.296000000000103,0.0,-5.554265121515189e-07
5.297000000000104,0.0,-5.521193857784982e-07
5.298000000000104,0.0,-5.490924477004082e-07
5.299000000000104,0.0,-5.463597181556139e-07
5.300000000000105,0.0,-5.439351563460248e-07
5.301000000000105,0.0,-5.41832589925748e-07
5.302000000000105,0.0,-5.400656431679965e-07
5.303000000000106,0.0,-5.386476649998655e-07
5.304000000000106,0.0,-5.375916545829715e-07
5.305000000000106,0.0,-5.36910186948016e-07
5.306000000000107,0.0,-5.366153388927909e-07
5.307000000000107,0.0,-5.367186132217285e-07
5.308000000000107,0.0,-5.372308640643334e-07
5.309000000000108,0.0,-5.381622224475886e-07
5.310000000000108,0.0,-5.395220223376211e-07
5.311000000000108,0.0,-5.413187277812408e-07
5.312000000000109,0.0,-5.435598617726202e-07
5.313000000000109,0.0,-5.462519368751632e-07
5.314000000000109,0.0,-5.494003876866519e-07
5.31500000000011,0.0,-5.530095063895573e-07
5.31600000000011,0.0,-5.57082381919165e-07
5.31700000000011,0.0,-5.616208413722002e-07
5.318000000000111,0.0,-5.666253963237266e-07
5.319000000000111,0.0,-5.720951936744408e-07
5.320000000000111,0.0,-5.780279706537815e-07
5.321000000000112,0.0,-5.844200159950139e-07
5.322000000000112,0.0,-5.91266135616837e-07
5.323000000000112,0.0,-5.985596253092812e-07
5.324000000000113,0.0,-6.062922501983257e-07
5.325000000000113,0.0,-6.144542291105544e-07
5.326000000000113,0.0,-6.230342281896026e-07
5.327000000000114,0.0,-6.320193605009922e-07
5.328000000000114,0.0,-6.41395193920604e-07
5.329000000000114,0.0,-6.51145765723658e-07
5.330000000000115,0.0,-6.612536067482013e-07
5.331000000000115,0.0,-6.716997718071353e-07
5.332000000000115,0.0,-6.824638798171738e-07
5.333000000000116,0.0,-6.935241605994956e-07
5.334000000000116,0.0,-7.048575105683063e-07
5.335000000000116,0.0,-7.164395560296105e-07
5.336000000000117,0.0,-7.282447248426527e-07
5.337000000000117,0.0,-7.402463245480617e-07
5.338000000000117,0.0,-7.524166289434602e-07
5.339000000000118,0.0,-7.647269713735779e-07
5.340000000000118,0.0,-7.771478444467285e-07
5.341000000000118,0.0,-7.896490059940621e-07
