time_s,desired_vy_m_s,actual_com_vy_m_s
5.482000000000165,0.0,0.12782411085440237
5.483000000000166,0.0,0.12617644317035936
5.484000000000166,0.0,0.12453464462441546
5.485000000000166,0.0,0.12289863918859564
5.486000000000167,0.0,0.12126835110640452
5.487000000000167,0.0,0.11964370488961101
5.488000000000167,0.0,0.11802462531504086
5.489000000000168,0.0,0.11641103742137594
5.490000000000168,0.0,0.11480286650595638
5.491000000000168,0.0,0.11320003812158921
5.492000000000169,0.0,0.111602478073356
5.493000000000169,0.0,0.110010112415426
5.494000000000169,0.0,0.10842286744786718
5.49500000000017,0.0,0.10684066971345992
5.49600000000017,0.0,0.10526344599450885
5.49700000000017,0.0,0.10369112330965488
5.498000000000171,0.0,0.1021236289106856
5.499000000000171,0.0,0.10056089027934294
5.500000000000171,0.0,0.09900283512413127
5.501000000000172,0.0,0.0974493913771195
5.502000000000172,0.0,0.09590048719074397
5.503000000000172,0.0,0.09435605093460543
5.504000000000173,0.0,0.0928160111922644
5.505000000000173,0.0,0.09128029675803222
5.506000000000173,0.0,0.08974883663375856
5.507000000000174,0.0,0.08822156002561533
5.508000000000174,0.0,0.08669839634087464
5.509000000000174,0.0,0.08517927518468574
5.510000000000175,0.0,0.08366412635684412
5.511000000000175,0.0,0.08215287984855799
5.512000000000175,0.0,0.08064546583920952
5.513000000000176,0.0,0.07914181469311107
5.514000000000176,0.0,0.07764185695625664
5.515000000000176,0.0,0.07614552335306843
5.516000000000177,0.0,0.07465274478313892
