time_s,right_foot_z_m
2.2479999999998634,0.0027150573822670096
2.2489999999998633,0.0027150543010958927
2.249999999999863,0.0027150511470448377
2.250999999999863,0.002715047940092613
2.251999999999863,0.002715044699559202
2.252999999999863,0.002715041444145423
2.253999999999863,0.0027150381919745503
2.2549999999998627,0.0027150349606381574
2.2559999999998626,0.0027150317672447535
2.2569999999998624,0.0027150286284718175
2.2579999999998623,0.0027150255606217394
2.2589999999998622,0.00271502257896393
2.259999999999862,0.002715019696984941
2.260999999999862,0.0027150169271294017
2.261999999999862,0.0027150142815906206
2.262999999999862,0.002715011772353587
2.2639999999998617,0.0027150094112311576
2.2649999999998616,0.002715007209894843
2.2659999999998615,0.0027150051799000735
2.2669999999998613,0.002715003332706939
2.2679999999998612,0.0027150016796960927
2.268999999999861,0.0027150002321812625
2.269999999999861,0.0027149990014181044
2.270999999999861,0.0027149979986095946
2.271999999999861,0.0027149972349095053
2.2729999999998607,0.002714996721422301
2.2739999999998606,0.0027149964692021605
2.2749999999998605,0.002714996489249416
2.2759999999998604,0.00271499679250585
2.2769999999998602,0.0027149973898482824
2.27799999999986,0.0027149982920817994
2.27899999999986,0.0027149995099316204
2.27999999999986,0.0027150010540346325
2.28099999999986,0.002715002934930308
2.2819999999998597,0.002715005163051551
2.2829999999998596,0.0027150077487152133
2.2839999999998595,0.0027150107021128023
2.2849999999998594,0.0027150140333013287
2.2859999999998593,0.002715017752194168
2.286999999999859,0.0027150218685525543
2.287999999999859,0.002715026391977446
2.288999999999859,0.00271503133190152
2.289999999999859,0.0027150366975825166
2.2909999999998587,0.0027150424980964052
2.2919999999998586,0.0027150487423317285
2.2929999999998585,0.0027150554389842943
2.2939999999998584,0.0027150625965532624
2.2949999999998583,0.0027150702233371474
2.295999999999858,0.002715078327431314
2.296999999999858,0.0027150869167259437
2.297999999999858,0.002715095998904994
2.298999999999858,0.0027151055814457203
2.2999999999998577,0.0027151156716195488
2.3009999999998576,0.002715126276493028
2.3019999999998575,0.0027151374029305286
2.3029999999998574,0.0027151490575968718
2.3039999999998573,0.002715161246961237
2.304999999999857,0.0027151739773018657
2.305999999999857,0.002715187254711454
2.306999999999857,0.002715201085103161
2.307999999999857,0.002715215474217457
2.3089999999998567,0.0027152304276299166
2.3099999999998566,0.002715245950759039
2.3109999999998565,0.002715262048875587
2.3119999999998564,0.002715278727111782
2.3129999999998563,0.002715295990471482
2.313999999999856,0.00271531384384098
2.314999999999856,0.002715332291999842
2.315999999999856,0.002715351339633007
2.316999999999856,0.0027153709913426347
2.3179999999998557,0.002715391251660565
2.3189999999998556,0.002715412125061642
2.3199999999998555,0.0027154336159765646
2.3209999999998554,0.002715455728805688
2.3219999999998553,0.0027154784679327276
2.322999999999855,0.0027155018377390053
2.323999999999855,0.002715525842617479
2.324999999999855,0.002715550486987156
2.325999999999855,0.0027155757753077187
2.3269999999998547,0.0027156017120938403
2.3279999999998546,0.0027156283019299163
2.3289999999998545,0.0027156555494842333
2.3299999999998544,0.002715683459523756
2.3309999999998543,0.002715712036928157
2.331999999999854,0.0027157412867039182
2.332999999999854,0.0027157712139984913
2.333999999999854,0.002715801824113316
2.334999999999854,0.002715833122517858
2.3359999999998537,0.002715865114862076
2.3369999999998536,0.0027158978069889567
2.3379999999998535,0.0027159312049470988
2.3389999999998534,0.0027159653150016713
2.3399999999998533,0.0027160001436460288
2.340999999999853,0.002716035697612036
2.341999999999853,0.0027160719838798045
2.342999999999853,0.002716109009687377
2.343999999999853,0.0027161467825388558
2.3449999999998528,0.0027161853102125252
2.3459999999998526,0.0027162246007677512
2.3469999999998525,0.0027162646625516276
2.3479999999998524,0.002716305504204139
2.3489999999998523,0.0027163471346628304
2.349999999999852,0.0027163895631668947
2.350999999999852,0.002716432799259823
2.351999999999852,0.0027164768527915273
2.352999999999852,0.0027165217339195427
2.3539999999998518,0.0027165674531090464
2.3549999999998517,0.002716614021132484
2.3559999999998515,0.0027166614490675145
2.3569999999998514,0.0027167097482950694
2.3579999999998513,0.0027167589304954443
2.358999999999851,0.0027168090076445314
2.359999999999851,0.002716859992008304
2.360999999999851,0.0027169118961372918
2.361999999999851,0.0027169647328598584
2.3629999999998508,0.00271701851527463
2.3639999999998507,0.002717073256742794
2.3649999999998506,0.0027171289708794663
2.3659999999998504,0.0027171856715443726
2.3669999999998503,0.0027172433728325993
2.3679999999998502,0.002717302089064448
2.36899999999985,0.0027173618347753614
2.36999999999985,0.002717422624705701
2.37099999999985,0.0027174844737905407
2.37199999999985,0.002717547397148877
2.3729999999998497,0.0027176114100743096
2.3739999999998496,0.0027176765280250356
