time_s,left_hip_yaw_Nm,left_hip_roll_Nm,left_hip_pitch_Nm,left_knee_Nm,left_ankle_Nm,right_hip_yaw_Nm,right_hip_roll_Nm,right_hip_pitch_Nm,right_knee_Nm,right_ankle_Nm
0.01900000000000001,0.028089990530358475,0.18567468221954936,-0.20167024965266117,-0.6442566640832234,0.04782990900479807,-0.0014908069521653651,0.0971566747331648,1.6677296082199071,3.400932447850345,-1.7890831396292861
0.02000000000000001,0.02796624784885831,0.17819229845127915,-0.20906883740400825,-0.631140594328613,0.04417360905999619,-0.001594861452725688,0.08654491092557964,1.7332089633754,3.5450503950717422,-1.8656840451318912
0.02100000000000001,0.027851582795481715,0.17056847667494895,-0.21622326714054163,-0.618516563401728,0.040523555141169135,-0.0016938233966188807,0.07657087158282205,1.795353363890186,3.682245645360251,-1.9388524594627417
0.022000000000000013,0.02774692505720216,0.1627920351706608,-0.22312823192141162,-0.6063852624345085,0.03688293399267793,-0.001788435977685775,0.06722852263723456,1.8541267568648159,3.8124512454430874,-2.0085561952160806
0.023000000000000013,0.02765307545183543,0.15485402846014815,-0.22977885475577245,-0.594747227577445,0.03325502724686982,-0.001879355983947794,0.05851009957917214,1.909498843427862,3.935611437669579,-2.074768534796984
0.024000000000000014,0.027570686823630227,0.14674807979292476,-0.23617071914151383,-0.5836028743854202,0.029643207131661048,-0.0019671369711313034,0.05040577765439819,1.9614453264273144,4.051682095044136,-2.137468441040607
0.025000000000000015,0.02750024668388488,0.13847067945408792,-0.24229989674600866,-0.5729525313931166,0.026050930127099074,-0.0020522138436587707,0.042903373944736756,2.0099481063138547,4.160631060360929,-2.1966407207071206
0.026000000000000016,0.027442061683059703,0.1300214477347526,-0.24816297207915886,-0.5627964725088173,0.022481728683769825,-0.00213488891736819,0.03598808272736348,2.054995425277239,4.262438389184496,-2.2522761406961385
0.027000000000000017,0.027396244016416903,0.12140336113553574,-0.2537570640062246,-0.5531349478027894,0.018939201146982908,-0.0022153195527758202,0.029642245761469732,2.09658196015638,4.357096497386977,-2.304371497280276
0.028000000000000018,0.02736269987919699,0.11262294012422408,-0.259079843938102,-0.5439682122413648,0.015427000079256632,-0.002293507460537216,0.023845159385480486,2.134708865099277,4.444610214901051,-2.352929639102701
0.02900000000000002,0.027341120099808984,0.10369039655261836,-0.26412955052192344,-0.5352965518832047,0.011948819200695036,-0.0023692897935790468,0.018572920504811963,2.169383765406857,4.52499674830335,-2.3979594451367605
