time_s,right_foot_x_m,left_foot_x_m,com_x_m,dcm_x_m
1.0939999999999903,-0.0029830883684950735,0.0016813265156298447,-0.0018738016648816725,0.0022523017800975863
1.0949999999999902,-0.0029830936316943054,0.0017837612933407584,-0.0018459049606455737,0.0022877866435033075
1.09599999999999,-0.0029830988225991078,0.0018853713285121789,-0.0018179563627576036,0.0023235120129740487
1.09699999999999,-0.0029831039426836984,0.0019861401677691124,-0.0017899545959768888,0.0023594795185898436
1.0979999999999899,-0.0029831089933433814,0.002086051607708095,-0.0017618983826365613,0.002395690801478932
1.0989999999999898,-0.002983113975898943,0.002185089701448203,-0.0017337864425854613,0.002432147513892643
1.0999999999999897,-0.002983118891601015,0.0022832387651266195,-0.0017056174931297256,0.0024688513192807843
1.1009999999999895,-0.002983123741633752,0.0023804833843358284,-0.0016773902489742622,0.0025058038923675427
1.1019999999999894,-0.0029831285271188,0.002476808420501548,-0.001649103422164103,0.0025430069192278965
1.1029999999999893,-0.002983133249118595,0.0025721990171997527,-0.0016207557220256383,0.0025804620973645487
1.1039999999999892,-0.0029831379086397852,0.0026666406064116232,-0.0015923458551077249,0.0026181711357853806
1.104999999999989,-0.0029831425066361417,0.002760118914715952,-0.001563872525122669,0.0026561357550814327
1.105999999999989,-0.0029831470440116383,0.0028526199694181987,-0.001535334432887079,0.002694357687505408
1.1069999999999889,-0.0029831515216231196,0.0029441301046166254,-0.0015067302762625857,0.0027328386770507167
1.1079999999999888,-0.002983155940282751,0.003034635967204955,-0.001478058750096429,0.002771580479531044
1.1089999999999887,-0.002983160300760536,0.003124124522812861,-0.0014493185461619059,0.002810584862660472
1.1099999999999886,-0.002983164603786237,0.003212583061683972,-0.0014205083530986783,0.002849853606134133
1.1109999999999884,-0.002983168850051923,0.0032999992044933078,-0.0013916268563529393,0.002889388501709415
1.1119999999999883,-0.0029831730402133175,0.0033863609081042708,-0.0013626727381174306,0.0029291913532877136
1.1129999999999882,-0.002983177174892011,0.003471656471267492,-0.0013336446772713158,0.0029692639769967446
1.113999999999988,-0.0029831812546768353,0.003555874540262354,-0.001304541349319899,0.0030096082012734046
1.114999999999988,-0.0029831852801255106,0.0036390041144831,-0.0012753614263341902,0.0030502258669472078
1.115999999999988,-0.002983189251765997,0.0037210345519716466,-0.0012461035768903154,0.003091118827324271
1.1169999999999878,-0.0029831931700977747,0.003801955574898546,-0.0012167664660087658,0.0031322889482718816
1.1179999999999877,-0.002983197035593015,0.003881757274994562,-0.0011873487550934853,0.0031737381083036297
1.1189999999999876,-0.002983200848697682,0.0039604301189350224,-0.0011578491018707931,0.003215468198665127
1.1199999999999875,-0.002983204609832579,0.004037964953679072,-0.001128266160328138,0.003257481123420292
1.1209999999999873,-0.0029832083193942305,0.004114353011766323,-0.0010985985806526832,0.0032997787995382374
